0,-0.462838
1,0.03789
2,-1.076765
3,-1.075055
5,-1.721157
6,-0.330204
7,-0.117162
8,-0.164348
9,-0.746273
10,-0.983895
11,-0.61727
12,-1.430643
15,-0.345637
16,-1.815011
17,-1.671608
18,-1.338615
19,-2.084895
20,-1.691965
21,-1.815365
22,-1.034708
23,0.023299
24,-1.990883
25,0.220554
26,-1.338245
28,-1.472891
31,-1.474629
32,-1.104449
33,-1.346032
34,-1.387476
35,-0.163134
36,-1.319608
37,-1.792859
38,-2.000401
39,-0.538198
40,-1.703416
42,-1.721793
43,-1.45045
44,-1.348761
45,-0.201346
46,-1.217274
47,-1.197123
48,-1.68594
49,-1.927112
50,-2.209727
51,-1.521269
52,-1.494272
53,0.169381
54,-0.020771
55,-1.643145
56,-1.429255
57,-1.641615
58,-0.054307
59,0.077806
60,-1.81025
61,-0.601922
62,-1.4826
63,-0.25597
64,-1.463914
65,-1.649491
66,-0.972745
67,-0.045791
68,-0.547538
69,-1.697199
70,-0.115066
71,-1.327986
72,-1.675412
73,-1.594253
74,-1.611754
75,-1.637073
76,-1.495595
77,-0.972891
79,-1.421072
80,-0.21352
81,-0.112601
82,-0.972998
83,-1.250329
84,0.018926
85,-1.606178
86,-1.416999
89,-1.425804
91,-1.419935
92,0.179428
93,-1.705082
94,-1.594285
95,-1.668299
98,-0.439564
99,-1.739817
100,-1.183733
101,-1.255928
102,-1.963386
103,-1.57367
104,-1.050312
106,-1.443463
107,-0.873686
108,-1.089867
109,-1.400021
110,-1.408955
111,-0.317544
112,-1.509927
113,-1.419036
114,0.044842
115,-1.523321
116,-1.544564
117,-1.522584
118,0.098119
119,-0.741942
122,-1.322385
123,-1.497123
124,-0.058315
125,-0.771263
126,-0.490005
128,-1.397549
129,-0.677709
130,0.090463
131,-1.196096
132,-0.256816
133,-1.862282
134,0.028449
135,-0.39984
136,-0.814642
137,-1.780827
138,-1.123417
139,-0.156953
140,-0.494495
141,-1.0821
142,-0.80314
143,-1.081584
146,-0.748569
147,-0.210904
148,-0.65595
149,-0.591768
150,-0.521829
151,-1.615761
153,-2.136005
154,-0.086689
155,-0.99014
156,-2.067412
157,-0.20843
158,-0.149757
159,-0.916731
160,-1.52913
161,-1.096651
162,-0.375926
163,-0.010408
164,-0.107484
166,-0.749103
168,-0.714264
169,-0.079719
171,-0.905343
172,-0.64476
173,-0.742685
174,0.099274
175,-0.711633
176,-0.251408
177,-0.995552
178,-0.775728
179,-1.581099
180,-1.645595
181,-0.259061
182,-1.410968
185,-1.174374
186,-1.328033
187,-1.327905
188,-1.488652
189,-0.821343
191,-1.530342
193,-0.59166
194,-1.992621
195,-0.881164
196,-1.474774
197,-1.689662
198,-1.201116
199,-1.231319
200,-0.986948
202,0.042117
204,-1.02293
205,-1.130605
206,-0.834994
209,-1.6116
210,0.005096
211,-1.153993
212,-0.885001
213,-1.765541
216,0.053542
217,-1.464272
219,-0.817812
220,0.264547
221,-1.165876
222,-1.45885
224,-0.19237
225,-0.476059
228,-1.007194
230,-1.018616
233,-1.577582
235,-0.150867
236,-0.721299
237,-0.77296
238,-1.12264
239,-1.185249
240,0.006236
241,-0.59858
242,-0.80229
243,-1.554405
244,-0.923545
245,-0.773708
246,-1.598268
247,-0.582858
248,-0.113888
250,-1.851346
251,-1.204294
252,-1.020699
253,-1.796687
254,-0.440726
255,-0.438152
256,-1.347122
257,-1.201995
258,-0.494911
259,-1.829425
260,-0.127965
261,-0.968811
263,-0.213823
264,-0.271024
265,-0.605503
266,-0.918071
267,-0.948243
268,-1.352667
269,-0.608152
270,-1.811864
271,-0.995673
272,-0.275625
273,-1.253764
274,-0.949067
275,-1.169957
276,-0.023373
277,-0.32883
278,-1.305207
279,-1.822541
280,-0.066362
282,-0.119324
283,-0.840455
284,-0.622386
286,0.002686
287,0.129587
288,-0.642697
289,-0.093528
291,-0.321894
292,-0.075838
293,-0.763049
294,-0.765246
295,-0.169147
296,-0.276802
298,0.032395
299,-0.481094
300,-2.068629
301,-0.283563
303,-1.515256
304,-0.721302
305,-0.102412
306,-0.614372
308,-0.387497
309,-1.169564
311,0.115096
313,-0.686247
314,-0.815337
315,-0.520091
316,-0.216825
317,-0.715314
318,-0.838781
319,-2.021175
320,-0.148124
321,-1.090329
324,-0.53689
325,-2.038372
326,0.270802
327,-0.8272
328,-0.110668
330,-0.251803
331,-0.115904
332,0.108378
333,-1.265342
334,-0.108258
335,-1.483793
336,-0.420767
337,-2.045296
338,-0.382884
339,0.190674
340,-0.338306
341,-0.575336
343,-0.760238
345,-1.636081
346,-1.782045
347,-1.758842
348,-1.485328
350,-0.697466
352,-1.224932
353,-1.478305
354,-0.616164
355,-1.174334
356,-2.065043
357,-2.061348
358,-0.836915
359,-1.468821
360,-1.445837
361,-0.430848
362,-0.429616
363,-1.811655
364,-0.477252
365,-0.238641
367,-0.285415
368,-0.607183
369,-0.056164
370,-1.330612
371,-1.438788
372,-0.719022
373,0.19761
374,0.164799
375,-1.15353
377,0.003694
378,-0.069249
379,0.157212
380,-1.254166
381,-1.285826
382,-1.301104
383,-1.795882
384,-0.214462
386,-1.358237
387,-1.693894
388,-1.513842
389,-0.542378
390,-1.171601
391,-0.478877
392,-1.826032
393,-1.766868
395,-1.614332
398,0.22109
400,-1.744892
401,-0.095077
403,0.162333
404,-0.290452
405,-1.708674
406,-0.160634
407,0.029536
408,-0.516874
410,-1.768462
411,-2.113976
412,-1.133969
414,-1.258519
416,0.035716
417,-1.678586
418,-0.418098
419,-0.402978
420,-1.420156
421,-1.206486
422,-1.605708
423,-0.111518
424,-0.811085
426,-0.679138
429,-1.776211
430,-0.228673
431,-1.410759
432,-1.79985
433,-0.464564
434,-0.027017
435,-1.51625
436,-0.901724
437,-1.648521
438,-1.619847
439,-0.526829
440,-0.547525
441,-1.987237
442,-0.562416
443,-0.263995
444,-0.091487
445,-1.350434
446,-1.342384
447,-0.083185
448,-0.539633
449,-0.480602
450,-1.466412
451,-0.372825
452,-0.640231
454,-2.292368
455,-1.329439
456,-1.825501
457,-2.21518
458,-0.979399
459,-0.95774
460,0.152547
461,-0.139219
462,-0.000844
463,-0.256727
464,-1.639385
465,-0.154573
466,-0.553443
467,-1.407266
468,-0.197081
469,-0.830463
470,-1.621313
471,-0.810777
472,-0.106672
473,-0.557165
474,-0.717425
475,-1.608232
476,-1.899856
477,-1.959316
478,-1.541878
479,-0.280907
480,-1.668012
481,-0.939704
482,0.210696
483,-1.558619
484,-0.963849
485,-0.229058
486,-0.997123
487,-1.148035
489,-2.045181
490,-1.621175
491,-1.431068
492,-1.086892
493,-1.222569
494,-0.632311
496,-0.956751
497,-0.268197
498,-1.619801
499,-1.358156
500,-1.325833
501,-0.262452
502,-1.399287
503,-1.09628
504,-0.786375
505,-0.274886
506,0.009414
507,-1.625441
508,-1.390356
509,-0.289103
510,-0.595714
511,-1.117201
513,-0.167714
514,-0.833276
515,-1.425144
516,-0.31113
517,-0.821474
518,-0.078141
519,-1.059913
520,-1.927799
521,-0.118817
522,-0.046882
523,-1.255177
524,-0.414039
525,-0.467751
526,-0.162496
527,-0.210187
528,-1.297249
529,0.028383
530,-0.626238
531,-1.290345
532,-0.197086
533,-1.705852
534,0.070324
535,-0.273079
536,0.050408
537,-0.576405
538,-1.596779
539,0.08883
540,0.002682
542,-1.535145
543,-1.65317
545,-0.865681
546,0.036195
547,0.131033
548,-1.00927
550,-0.801568
551,-0.272265
552,-1.417708
553,-1.58106
554,-0.57816
555,-1.202021
556,-0.223144
557,-1.715843
558,-0.373182
559,-0.234106
560,-0.279019
561,-0.422566
562,-1.115329
563,-1.446282
564,-0.018133
565,-1.44841
566,-1.370113
567,-1.686767
568,-0.618213
569,0.032583
570,-0.983465
571,-1.853944
572,-0.051077
573,-0.020592
574,-1.170549
575,0.006338
577,-1.327469
578,0.176371
579,-1.13566
580,-1.588123
581,-0.086796
582,-1.229824
583,-2.218237
584,-1.612485
586,-0.468968
587,-0.206989
588,-0.120277
589,-1.288352
590,-1.630085
591,-0.697811
592,-1.747892
593,-0.164048
594,-1.038253
595,0.208891
596,-1.343318
597,-1.526464
599,-0.195249
600,-1.848001
601,-1.501119
602,-1.693311
604,-0.259845
605,-0.259511
606,-0.948522
607,-1.014614
608,-0.564116
610,-1.204059
611,-1.741142
612,-1.325049
613,-0.160866
615,-1.224111
616,-0.961133
617,-1.220479
619,-0.918058
620,-1.925778
621,-0.664464
622,-0.185569
623,-1.426515
624,-1.807496
625,-1.087093
626,-0.394041
627,-1.979377
628,-0.331244
629,-0.413375
630,-1.564558
631,-0.419058
633,-1.442846
634,-1.780552
635,-0.255583
636,-0.632696
638,-1.498454
639,-1.689632
640,-1.436434
641,-1.092545
642,-0.090927
643,-0.840759
644,0.227815
645,-2.142247
646,-2.054172
647,-2.10848
648,-1.556164
649,0.004858
650,-0.095087
651,-1.495714
652,-0.098014
653,-0.299137
654,-0.313475
655,-1.216489
656,-0.381773
658,-1.194458
660,-0.605811
661,-1.976519
662,-0.248044
663,-1.996476
664,-1.684198
665,-1.660129
666,-0.312027
667,0.054874
668,0.204347
669,-0.123544
670,-0.130059
671,-1.8589
672,-2.03488
673,-1.373446
674,-1.588055
675,-1.291001
676,0.004059
677,-1.770874
678,-1.930026
679,-1.203987
682,-1.968183
683,-0.470677
684,-0.711791
685,-1.098452
686,-1.312144
687,-0.930303
688,-0.351838
689,-2.069539
690,-1.965084
691,-0.536625
692,-1.632148
693,-0.381218
694,-0.959524
695,-0.38707
696,-1.429466
697,-0.318113
699,-0.121773
700,-0.618627
701,0.202981
702,-1.772653
703,-1.245993
704,-0.933067
705,-1.898703
706,-0.553759
708,-0.539151
710,-0.364925
711,-1.663836
712,-1.638105
713,-1.70372
714,-1.669555
715,0.035857
716,0.045863
717,-1.463795
718,-1.403336
719,-1.651963
720,-0.085915
721,-0.773694
722,-1.841351
723,-0.117962
724,-0.649042
725,-0.940794
726,-0.308346
727,-1.618857
728,-1.25169
729,-1.609642
730,-1.932802
731,-0.393082
732,-1.579535
733,-0.518947
735,-0.239383
736,-0.336698
737,-1.268217
738,-0.599515
739,-0.201199
740,-1.163319
741,-1.084415
742,-1.256965
743,0.059086
744,-0.804107
745,-0.630752
746,-1.759394
748,-1.809102
749,-1.862706
750,0.004665
751,-2.200941
752,-2.090268
753,-1.784648
754,-1.25944
755,-2.003784
757,-0.248041
761,-0.143033
762,-0.45778
763,-1.503057
764,-1.598802
765,-0.844213
766,-0.670626
768,-1.244347
769,-0.00081
770,-1.333147
771,-1.410153
772,-0.470723
773,-1.425167
774,-0.4782
775,-2.123933
776,-1.286575
777,-0.418265
779,-1.60639
780,-1.905076
781,-0.782966
782,-1.711234
783,-0.158229
784,-1.664573
785,-0.170445
786,-1.312755
787,-1.85423
788,-1.382048
789,-1.424796
790,-1.903399
791,-1.239849
792,-1.47353
793,-1.305898
794,-1.549238
795,-1.433392
796,0.016036
797,-1.773182
798,-0.044925
799,-1.394463
800,-1.342334
801,-1.262445
802,-1.786409
803,-1.109669
804,-0.446459
805,-0.365718
807,-2.161298
808,-1.692243
809,-0.96531
810,-1.521669
811,-1.089232
812,-1.49735
813,-0.407605
814,-0.283958
815,-1.486925
816,-1.902022
817,-1.849992
818,-0.072221
819,-1.411098
820,0.053932
821,-1.434527
822,-2.052283
823,-1.726785
824,-1.183853
825,-1.616798
826,-1.310962
827,-1.395378
828,-1.465938
829,-0.456309
830,0.202499
831,-2.233707
832,-1.98883
833,-1.064465
834,-1.70466
835,-1.569815
836,-0.025479
837,-0.855064
838,0.001196
839,-1.473161
840,-0.809851
842,-0.752146
844,-1.278421
845,0.088088
847,0.001962
848,-0.106043
849,-1.141643
850,-1.707292
851,0.172146
852,-2.076034
853,-1.137877
854,-0.217518
855,-1.165502
856,-1.833454
857,-0.511818
858,-0.386959
859,-0.244028
860,-1.880738
861,-0.818911
864,-1.213768
865,-1.512251
866,-0.000699
867,-1.540683
868,-0.9666
869,-1.141791
871,-1.659035
872,-1.193746
873,-1.641193
874,0.210455
875,0.061152
876,-1.040219
877,-1.864017
878,0.060762
879,-0.389639
880,-0.402112
881,-1.768716
882,-0.202719
884,-1.389521
885,-1.694851
886,-1.982686
887,-1.459742
888,-0.181083
889,-0.883216
890,-1.275061
891,0.034934
892,-0.424937
893,-0.827811
894,-0.805067
895,-2.021038
897,-0.044539
898,-1.69109
899,-0.983259
900,-1.844869
901,-1.649532
902,-0.976454
903,-0.695117
904,-0.377959
905,-0.394218
906,-1.584059
907,-1.374532
908,-0.032296
909,-1.717427
911,-2.031732
912,-0.703657
913,-0.497764
914,-1.279159
915,-1.301633
916,-0.391232
917,-0.092078
918,-1.369146
919,-1.370319
920,-1.157435
921,-1.712939
922,-0.989105
923,-1.133731
924,0.095543
925,-0.286381
926,-0.177284
927,-0.423129
928,-0.256261
929,-0.224128
930,-1.144043
931,-1.817068
932,-1.11179
933,-1.808309
934,-1.809049
935,-0.535436
936,0.131153
937,-1.162092
938,-1.933829
939,-0.965384
940,-1.330103
942,-0.069804
943,-1.155478
944,-1.027124
945,-1.727269
946,-1.037836
947,0.251745
948,-1.683079
949,-1.675135
950,-1.67433
951,-1.306562
952,-0.84411
953,0.17164
954,-0.013564
955,-0.21377
956,-0.043097
957,-0.591117
958,-2.168455
959,-0.140833
960,-0.097255
961,-1.877134
962,-1.010508
963,-0.23291
965,-1.086225
966,-1.431476
967,-0.452417
968,-0.145347
969,-0.152143
970,0.230249
971,-1.252946
973,-0.379657
974,-0.383133
975,-0.345501
976,-1.487676
977,-1.764789
978,-1.783613
979,-0.625131
980,-1.155439
981,-0.446258
982,-1.501537
983,-0.027868
984,-0.121694
985,-0.363014
986,-1.714072
987,-1.339707
988,-1.35735
990,-1.410161
991,-0.620327
992,-1.299196
993,-0.263795
995,-0.44616
996,-2.183267
997,0.062973
998,0.093593
999,-1.813487
1000,0.102872
1001,-1.303685
1002,-1.414777
1003,-1.489648
1004,-0.792975
1005,-0.533841
1006,-0.881383
1007,-1.440874
1008,-0.920717
1009,-1.412727
1010,-0.562714
1011,-0.889694
1012,-0.407717
1013,-0.778316
1014,-1.757101
1015,-0.377671
1016,-0.415005
1017,-0.211149
1018,-0.919869
1019,-0.738251
1020,-1.061224
1021,-0.768382
1022,-0.679539
1024,-0.839287
1025,-2.031423
1026,-1.786783
1027,-0.237244
1028,-1.061856
1029,-0.317441
1030,-0.350734
1031,-0.349556
1032,-1.114559
1033,-0.782166
1034,-0.280627
1035,-0.310624
1036,-2.014843
1037,-0.809453
1038,-0.51652
1039,-0.446062
1040,-1.882209
1041,-1.416164
1042,-0.462976
1043,-1.157937
1045,-1.340356
1046,-1.750353
1047,-2.277241
1048,-2.254129
1050,-1.332523
1052,-0.376052
1053,-1.566699
1054,-1.769876
1055,-1.368644
1056,-1.7019
1057,-0.531515
1058,-0.538496
1059,-1.746783
1060,-0.700515
1061,-0.979626
